Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2002,Spy Kids 2: The Island of Lost Dreams,52.008,1740,NOT_POPULAR,Comedy
2015,Containment,51.99,148,NOT_POPULAR,Thriller
2015,Containment,51.99,148,NOT_POPULAR,Horror
2015,Containment,51.99,148,NOT_POPULAR,Science Fiction
2021,Secret Magic Control Agency,51.959,224,POPULAR,Animation
2021,Secret Magic Control Agency,51.959,224,POPULAR,Comedy
2021,Secret Magic Control Agency,51.959,224,POPULAR,Fantasy
1998,Rush Hour,51.951,3590,AVERAGE,Action
1998,Rush Hour,51.951,3590,AVERAGE,Comedy
1998,Rush Hour,51.951,3590,AVERAGE,Crime
2014,Outcast,51.919,370,NOT_POPULAR,Action
2019,The Legend of the Galactic Heroes: Die Neue These Seiran 1,51.869,13,POPULAR,Animation
2019,The Legend of the Galactic Heroes: Die Neue These Seiran 1,51.869,13,POPULAR,Science Fiction
2009,State of Play,51.845,1505,AVERAGE,Thriller
2009,State of Play,51.845,1505,AVERAGE,Drama
2021,Puff: Wonders of the Reef,51.844,52,POPULAR,Documentary
2015,Tracers,51.778,963,BELOW_AVERAGE,Action
2015,The Corpse of Anna Fritz,51.76,444,AVERAGE,Drama
2015,The Corpse of Anna Fritz,51.76,444,AVERAGE,Thriller
2005,Saw II,51.743,4109,AVERAGE,Horror
2013,The Lone Ranger,51.712,5029,BELOW_AVERAGE,Action
2013,The Lone Ranger,51.712,5029,BELOW_AVERAGE,Adventure
2013,The Lone Ranger,51.712,5029,BELOW_AVERAGE,Western
2021,Muppets Haunted Mansion,51.651,119,AVERAGE,Comedy
2021,Muppets Haunted Mansion,51.651,119,AVERAGE,Family
2021,Muppets Haunted Mansion,51.651,119,AVERAGE,TV Movie
2003,Jeepers Creepers 2,51.6,1184,BELOW_AVERAGE,Horror
1998,Blade,51.569,4692,AVERAGE,Horror
1998,Blade,51.569,4692,AVERAGE,Action
2013,Elysium,51.533,7365,BELOW_AVERAGE,Science Fiction
2013,Elysium,51.533,7365,BELOW_AVERAGE,Action
2013,Elysium,51.533,7365,BELOW_AVERAGE,Drama
2013,Elysium,51.533,7365,BELOW_AVERAGE,Thriller
2021,Ride or Die,51.532,99,BELOW_AVERAGE,Drama
2021,Ride or Die,51.532,99,BELOW_AVERAGE,Romance
2021,Ride or Die,51.532,99,BELOW_AVERAGE,Thriller
2011,Johnny English Reborn,51.514,2650,BELOW_AVERAGE,Crime
2011,Johnny English Reborn,51.514,2650,BELOW_AVERAGE,Adventure
2011,Johnny English Reborn,51.514,2650,BELOW_AVERAGE,Action
2011,Johnny English Reborn,51.514,2650,BELOW_AVERAGE,Comedy
2011,Johnny English Reborn,51.514,2650,BELOW_AVERAGE,Thriller
2006,Barbie Fairytopia: Mermaidia,51.482,543,AVERAGE,Animation
2006,Barbie Fairytopia: Mermaidia,51.482,543,AVERAGE,Family
2006,Barbie Fairytopia: Mermaidia,51.482,543,AVERAGE,Adventure
2006,Barbie Fairytopia: Mermaidia,51.482,543,AVERAGE,Fantasy
2015,Insidious: Chapter 3,51.479,2704,BELOW_AVERAGE,Horror
2015,Insidious: Chapter 3,51.479,2704,BELOW_AVERAGE,Drama
2015,Insidious: Chapter 3,51.479,2704,BELOW_AVERAGE,Thriller
2013,3096 Days,51.377,654,POPULAR,Drama
1989,Kiki's Delivery Service,51.313,2931,POPULAR,Animation
1989,Kiki's Delivery Service,51.313,2931,POPULAR,Family
1989,Kiki's Delivery Service,51.313,2931,POPULAR,Fantasy
1989,Kiki's Delivery Service,51.313,2931,POPULAR,Adventure
2006,Little Man,51.301,1299,NOT_POPULAR,Comedy
2006,Little Man,51.301,1299,NOT_POPULAR,Crime
1988,Rambo III,51.288,2392,BELOW_AVERAGE,Action
1988,Rambo III,51.288,2392,BELOW_AVERAGE,Adventure
1988,Rambo III,51.288,2392,BELOW_AVERAGE,Thriller
1988,Rambo III,51.288,2392,BELOW_AVERAGE,War
2015,Pitch Perfect 2,51.28,4734,AVERAGE,Comedy
2015,Pitch Perfect 2,51.28,4734,AVERAGE,Music
2014,Whiplash,51.21,11923,POPULAR,Drama
2014,Whiplash,51.21,11923,POPULAR,Music
2006,Pan's Labyrinth,51.209,8780,POPULAR,Fantasy
2006,Pan's Labyrinth,51.209,8780,POPULAR,Drama
2006,Pan's Labyrinth,51.209,8780,POPULAR,War
2017,No Game No Life: Zero,51.181,275,POPULAR,Animation
2017,No Game No Life: Zero,51.181,275,POPULAR,Action
2017,No Game No Life: Zero,51.181,275,POPULAR,Drama
2012,Justice League: Doom,51.175,653,POPULAR,Action
2012,Justice League: Doom,51.175,653,POPULAR,Animation
2012,Justice League: Doom,51.175,653,POPULAR,Science Fiction
2011,The Smurfs,51.168,3102,NOT_POPULAR,Animation
2011,The Smurfs,51.168,3102,NOT_POPULAR,Family
2011,The Smurfs,51.168,3102,NOT_POPULAR,Adventure
2011,The Smurfs,51.168,3102,NOT_POPULAR,Comedy
2011,The Smurfs,51.168,3102,NOT_POPULAR,Fantasy
2019,Missing Link,51.162,658,AVERAGE,Family
2019,Missing Link,51.162,658,AVERAGE,Animation
2019,Missing Link,51.162,658,AVERAGE,Comedy
2019,Missing Link,51.162,658,AVERAGE,Adventure
2019,Missing Link,51.162,658,AVERAGE,Fantasy
1996,Matilda,51.131,3452,AVERAGE,Comedy
1996,Matilda,51.131,3452,AVERAGE,Family
1996,Matilda,51.131,3452,AVERAGE,Fantasy
1997,The Devil's Advocate,51.12,4576,POPULAR,Drama
1997,The Devil's Advocate,51.12,4576,POPULAR,Mystery
1997,The Devil's Advocate,51.12,4576,POPULAR,Thriller
1997,The Devil's Advocate,51.12,4576,POPULAR,Horror
2014,Sin City: A Dame to Kill For,51.117,3145,BELOW_AVERAGE,Crime
2014,Sin City: A Dame to Kill For,51.117,3145,BELOW_AVERAGE,Action
2014,Sin City: A Dame to Kill For,51.117,3145,BELOW_AVERAGE,Thriller
2021,The Medium,51.095,254,AVERAGE,Horror
2021,The Medium,51.095,254,AVERAGE,Thriller
2001,Jeepers Creepers,51.089,2211,BELOW_AVERAGE,Horror
2001,Jeepers Creepers,51.089,2211,BELOW_AVERAGE,Thriller
2012,Contraband,51.037,1702,BELOW_AVERAGE,Thriller
2012,Contraband,51.037,1702,BELOW_AVERAGE,Action
2012,Contraband,51.037,1702,BELOW_AVERAGE,Drama
2012,Contraband,51.037,1702,BELOW_AVERAGE,Crime
2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,51.025,4636,BELOW_AVERAGE,Adventure
2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,51.025,4636,BELOW_AVERAGE,Family
2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,51.025,4636,BELOW_AVERAGE,Fantasy
2019,Black Fox,51,20,AVERAGE,Animation
2019,Black Fox,51,20,AVERAGE,Action
2019,Black Fox,51,20,AVERAGE,Drama
2019,Black Fox,51,20,AVERAGE,Science Fiction
2001,Barbie in the Nutcracker,50.982,849,AVERAGE,Animation
2001,Barbie in the Nutcracker,50.982,849,AVERAGE,Family
2021,Belfast,50.971,414,POPULAR,Drama
2021,Stillwater,50.96,556,AVERAGE,Drama
2021,Stillwater,50.96,556,AVERAGE,Crime
2021,Stillwater,50.96,556,AVERAGE,Thriller
2001,Rush Hour 2,50.914,3097,AVERAGE,Action
2001,Rush Hour 2,50.914,3097,AVERAGE,Comedy
2001,Rush Hour 2,50.914,3097,AVERAGE,Crime
2021,The Night House,50.912,531,AVERAGE,Horror
2021,The Night House,50.912,531,AVERAGE,Thriller
2021,The Night House,50.912,531,AVERAGE,Mystery
2017,Fate/kaleid liner Prisma☆Illya: Vow in the Snow,50.903,17,AVERAGE,Action
2017,Fate/kaleid liner Prisma☆Illya: Vow in the Snow,50.903,17,AVERAGE,Animation
2017,Fate/kaleid liner Prisma☆Illya: Vow in the Snow,50.903,17,AVERAGE,Drama
2017,Fate/kaleid liner Prisma☆Illya: Vow in the Snow,50.903,17,AVERAGE,Fantasy
2022,Gold,50.854,114,BELOW_AVERAGE,Thriller
2022,Gold,50.854,114,BELOW_AVERAGE,Action
2019,Once Upon a Time… in Hollywood,50.814,10138,POPULAR,Comedy
2019,Once Upon a Time… in Hollywood,50.814,10138,POPULAR,Drama
2019,Once Upon a Time… in Hollywood,50.814,10138,POPULAR,Thriller
2008,Bedtime Stories,50.812,2347,BELOW_AVERAGE,Fantasy
2008,Bedtime Stories,50.812,2347,BELOW_AVERAGE,Comedy
2008,Bedtime Stories,50.812,2347,BELOW_AVERAGE,Family
2008,Bedtime Stories,50.812,2347,BELOW_AVERAGE,Romance
2006,The Wild,50.798,824,NOT_POPULAR,Family
2006,The Wild,50.798,824,NOT_POPULAR,Animation
2018,Once Upon a Deadpool,50.783,555,AVERAGE,Comedy
2018,Once Upon a Deadpool,50.783,555,AVERAGE,Action
2010,Easy A,50.759,5855,AVERAGE,Comedy
1977,Spider-Man,50.753,77,NOT_POPULAR,Science Fiction
1977,Spider-Man,50.753,77,NOT_POPULAR,Action
1977,Spider-Man,50.753,77,NOT_POPULAR,Crime
1977,Spider-Man,50.753,77,NOT_POPULAR,TV Movie
2021,Deep,50.744,68,BELOW_AVERAGE,Science Fiction
2021,Deep,50.744,68,BELOW_AVERAGE,Thriller
2016,God's Not Dead 2,50.742,318,BELOW_AVERAGE,Drama
2017,Valerian and the City of a Thousand Planets,50.723,6279,AVERAGE,Adventure
2017,Valerian and the City of a Thousand Planets,50.723,6279,AVERAGE,Science Fiction
2017,Valerian and the City of a Thousand Planets,50.723,6279,AVERAGE,Action
2021,I Am All Girls,50.709,188,AVERAGE,Crime
2021,I Am All Girls,50.709,188,AVERAGE,Drama
2021,I Am All Girls,50.709,188,AVERAGE,Mystery
2021,I Am All Girls,50.709,188,AVERAGE,Thriller
1995,Whisper of the Heart,50.704,1394,POPULAR,Animation
1995,Whisper of the Heart,50.704,1394,POPULAR,Drama
1995,Whisper of the Heart,50.704,1394,POPULAR,Family
2013,Parker,50.696,2543,BELOW_AVERAGE,Action
2013,Parker,50.696,2543,BELOW_AVERAGE,Crime
2022,Gangubai Kathiawadi,50.682,17,POPULAR,Crime
2022,Gangubai Kathiawadi,50.682,17,POPULAR,Drama
2007,Rush Hour 3,50.569,2413,BELOW_AVERAGE,Action
2007,Rush Hour 3,50.569,2413,BELOW_AVERAGE,Comedy
2007,Rush Hour 3,50.569,2413,BELOW_AVERAGE,Crime
2021,Moxie,50.487,610,POPULAR,Comedy
2021,Moxie,50.487,610,POPULAR,Drama
2021,Moxie,50.487,610,POPULAR,Music
2006,Transformers: Beginnings,50.484,204,AVERAGE,Animation
2006,Transformers: Beginnings,50.484,204,AVERAGE,Action
2006,Transformers: Beginnings,50.484,204,AVERAGE,Thriller
2006,Transformers: Beginnings,50.484,204,AVERAGE,Science Fiction
2021,The Guilty,50.423,1533,BELOW_AVERAGE,Drama
2021,The Guilty,50.423,1533,BELOW_AVERAGE,Thriller
2002,Catch Me If You Can,50.341,12227,POPULAR,Drama
2002,Catch Me If You Can,50.341,12227,POPULAR,Crime
2002,Undisputed,50.314,526,BELOW_AVERAGE,Action
2002,Undisputed,50.314,526,BELOW_AVERAGE,Adventure
2002,Undisputed,50.314,526,BELOW_AVERAGE,Drama
2002,Undisputed,50.314,526,BELOW_AVERAGE,Thriller
2013,Empire State,50.286,545,NOT_POPULAR,Action
2013,Empire State,50.286,545,NOT_POPULAR,Drama
2007,Hostel: Part II,50.259,1540,NOT_POPULAR,Horror
2014,10.0 Earthquake,50.233,87,NOT_POPULAR,Drama
2014,10.0 Earthquake,50.233,87,NOT_POPULAR,Adventure
2014,10.0 Earthquake,50.233,87,NOT_POPULAR,Action
2002,A Walk to Remember,50.217,3453,POPULAR,Drama
2002,A Walk to Remember,50.217,3453,POPULAR,Romance
2008,Hellboy II: The Golden Army,50.211,4207,AVERAGE,Action
2008,Hellboy II: The Golden Army,50.211,4207,AVERAGE,Adventure
2008,Hellboy II: The Golden Army,50.211,4207,AVERAGE,Mystery
2008,Hellboy II: The Golden Army,50.211,4207,AVERAGE,Fantasy
2009,Funny People,50.176,1014,NOT_POPULAR,Comedy
2009,Funny People,50.176,1014,NOT_POPULAR,Drama
2011,Dragon Ball: Episode of Bardock,50.149,303,AVERAGE,Action
2011,Dragon Ball: Episode of Bardock,50.149,303,AVERAGE,Animation
2011,Dragon Ball: Episode of Bardock,50.149,303,AVERAGE,Science Fiction
1988,Akira,50.144,3022,POPULAR,Animation
1988,Akira,50.144,3022,POPULAR,Science Fiction
1988,Akira,50.144,3022,POPULAR,Action
2009,The Ugly Truth,50.063,2938,BELOW_AVERAGE,Comedy
2009,The Ugly Truth,50.063,2938,BELOW_AVERAGE,Romance
2003,The Cat in the Hat,50.026,1288,NOT_POPULAR,Comedy
2003,The Cat in the Hat,50.026,1288,NOT_POPULAR,Adventure
2003,The Cat in the Hat,50.026,1288,NOT_POPULAR,Family
2003,The Cat in the Hat,50.026,1288,NOT_POPULAR,Fantasy
2007,Virgin Territory,49.99,234,NOT_POPULAR,Adventure
2007,Virgin Territory,49.99,234,NOT_POPULAR,Action
2007,Virgin Territory,49.99,234,NOT_POPULAR,Comedy
2007,Virgin Territory,49.99,234,NOT_POPULAR,Romance
2009,(500) Days of Summer,49.96,8198,POPULAR,Comedy
2009,(500) Days of Summer,49.96,8198,POPULAR,Drama
2009,(500) Days of Summer,49.96,8198,POPULAR,Romance
2017,Disobedience,49.958,902,AVERAGE,Drama
2017,Disobedience,49.958,902,AVERAGE,Romance
2005,The Protector,49.915,620,AVERAGE,Action
2005,The Protector,49.915,620,AVERAGE,Crime
2005,The Protector,49.915,620,AVERAGE,Drama
2005,The Protector,49.915,620,AVERAGE,Thriller
2015,Project Almanac,49.903,2081,AVERAGE,Science Fiction
2015,Project Almanac,49.903,2081,AVERAGE,Thriller
2015,Project Almanac,49.903,2081,AVERAGE,Drama
2021,Respect,49.887,178,AVERAGE,Music
2021,Respect,49.887,178,AVERAGE,Drama
2021,Respect,49.887,178,AVERAGE,History
2016,Fences,49.837,2137,AVERAGE,Drama
2019,Midway,49.811,1808,AVERAGE,War
2019,Midway,49.811,1808,AVERAGE,History
2019,Midway,49.811,1808,AVERAGE,Action
2019,Midway,49.811,1808,AVERAGE,Drama
2017,Leatherface,49.774,971,NOT_POPULAR,Horror
2017,Leatherface,49.774,971,NOT_POPULAR,Thriller
2017,Leatherface,49.774,971,NOT_POPULAR,Mystery
1986,Castle in the Sky,49.745,3097,POPULAR,Adventure
1986,Castle in the Sky,49.745,3097,POPULAR,Fantasy
1986,Castle in the Sky,49.745,3097,POPULAR,Animation
1986,Castle in the Sky,49.745,3097,POPULAR,Action
1986,Castle in the Sky,49.745,3097,POPULAR,Family
1986,Castle in the Sky,49.745,3097,POPULAR,Romance
2010,The Next Three Days,49.733,2311,AVERAGE,Romance
2010,The Next Three Days,49.733,2311,AVERAGE,Drama
2010,The Next Three Days,49.733,2311,AVERAGE,Thriller
2010,The Next Three Days,49.733,2311,AVERAGE,Crime
2019,Twilight,49.714,15,BELOW_AVERAGE,Animation
2019,Twilight,49.714,15,BELOW_AVERAGE,Drama
2021,John and the Hole,49.709,28,BELOW_AVERAGE,Thriller
2021,John and the Hole,49.709,28,BELOW_AVERAGE,Drama
2021,John and the Hole,49.709,28,BELOW_AVERAGE,Mystery
2008,Fireproof,49.679,503,POPULAR,Drama
2008,Fireproof,49.679,503,POPULAR,Romance
2009,Paul Blart: Mall Cop,49.675,2017,NOT_POPULAR,Action
2009,Paul Blart: Mall Cop,49.675,2017,NOT_POPULAR,Adventure
2009,Paul Blart: Mall Cop,49.675,2017,NOT_POPULAR,Comedy
2009,Paul Blart: Mall Cop,49.675,2017,NOT_POPULAR,Family
2003,Spy Kids 3-D: Game Over,49.656,1764,NOT_POPULAR,Action
2003,Spy Kids 3-D: Game Over,49.656,1764,NOT_POPULAR,Adventure
2003,Spy Kids 3-D: Game Over,49.656,1764,NOT_POPULAR,Comedy
2003,Spy Kids 3-D: Game Over,49.656,1764,NOT_POPULAR,Family
2003,Spy Kids 3-D: Game Over,49.656,1764,NOT_POPULAR,Science Fiction
2021,The Ogglies: Welcome to Smelliville,49.618,43,POPULAR,Animation
2021,The Ogglies: Welcome to Smelliville,49.618,43,POPULAR,Drama
2021,The Ogglies: Welcome to Smelliville,49.618,43,POPULAR,Adventure
2021,The Ogglies: Welcome to Smelliville,49.618,43,POPULAR,Family
2021,"Diego, The Last Goodbye",49.606,2,BELOW_AVERAGE,Documentary
2003,Barbie of Swan Lake,49.588,898,AVERAGE,Animation
2003,Barbie of Swan Lake,49.588,898,AVERAGE,Family
2014,Dragons: Dawn Of The Dragon Racers,49.56,265,POPULAR,Animation
2014,Dragons: Dawn Of The Dragon Racers,49.56,265,POPULAR,Family
2014,Dragons: Dawn Of The Dragon Racers,49.56,265,POPULAR,Adventure
2014,Dragons: Dawn Of The Dragon Racers,49.56,265,POPULAR,Comedy
2014,Dragons: Dawn Of The Dragon Racers,49.56,265,POPULAR,Fantasy
2006,Fearless,49.521,971,POPULAR,Drama
2006,Fearless,49.521,971,POPULAR,Action
2022,The Fourth Musketeer,49.462,1,BELOW_AVERAGE,Action
2022,The Fourth Musketeer,49.462,1,BELOW_AVERAGE,Adventure
2001,Shaolin Soccer,49.401,1633,AVERAGE,Action
2001,Shaolin Soccer,49.401,1633,AVERAGE,Comedy
2012,Chinese Zodiac,49.395,630,BELOW_AVERAGE,Action
2012,Chinese Zodiac,49.395,630,BELOW_AVERAGE,Adventure
2018,Halloween,49.34,3748,BELOW_AVERAGE,Horror
2018,Halloween,49.34,3748,BELOW_AVERAGE,Thriller
2021,The Forgotten Battle,49.317,359,POPULAR,War
2021,The Forgotten Battle,49.317,359,POPULAR,History
2021,The Forgotten Battle,49.317,359,POPULAR,Drama
1996,The Hunchback of Notre Dame,49.284,4118,AVERAGE,Drama
1996,The Hunchback of Notre Dame,49.284,4118,AVERAGE,Animation
1996,The Hunchback of Notre Dame,49.284,4118,AVERAGE,Family
2004,Scandalous Sex,49.273,77,POPULAR,Drama
2011,Tower Heist,49.227,2385,BELOW_AVERAGE,Action
2011,Tower Heist,49.227,2385,BELOW_AVERAGE,Comedy
1997,Princess Mononoke,49.163,6148,POPULAR,Adventure
1997,Princess Mononoke,49.163,6148,POPULAR,Fantasy
1997,Princess Mononoke,49.163,6148,POPULAR,Animation
2019,Pet Sematary,49.148,2643,NOT_POPULAR,Horror
2019,Pet Sematary,49.148,2643,NOT_POPULAR,Thriller
2020,Don't Listen,49.134,561,BELOW_AVERAGE,Drama
2020,Don't Listen,49.134,561,BELOW_AVERAGE,Horror
2020,Don't Listen,49.134,561,BELOW_AVERAGE,Thriller
1991,The Addams Family,49.114,3545,AVERAGE,Comedy
1991,The Addams Family,49.114,3545,AVERAGE,Fantasy
2021,Kids Are Back,49.101,43,NOT_POPULAR,Comedy
2014,Tinker Bell and the Legend of the NeverBeast,49.075,761,AVERAGE,Adventure
2014,Tinker Bell and the Legend of the NeverBeast,49.075,761,AVERAGE,Animation
2014,Tinker Bell and the Legend of the NeverBeast,49.075,761,AVERAGE,Family
1986,The Texas Chainsaw Massacre 2,49.066,585,NOT_POPULAR,Comedy
1986,The Texas Chainsaw Massacre 2,49.066,585,NOT_POPULAR,Horror
2019,Mermaid Down,49.057,229,AVERAGE,Horror
2019,Mermaid Down,49.057,229,AVERAGE,Fantasy
2019,Mermaid Down,49.057,229,AVERAGE,Mystery
2019,Mermaid Down,49.057,229,AVERAGE,Thriller
2014,Crystal Skulls,49.02,20,NOT_POPULAR,Adventure
2014,Crystal Skulls,49.02,20,NOT_POPULAR,Science Fiction
2014,Crystal Skulls,49.02,20,NOT_POPULAR,TV Movie
2021,Crazy About Her,48.978,363,POPULAR,Comedy
2021,Crazy About Her,48.978,363,POPULAR,Romance
2019,"The Gangster, the Cop, the Devil",48.978,497,POPULAR,Crime
2019,"The Gangster, the Cop, the Devil",48.978,497,POPULAR,Action
2019,"The Gangster, the Cop, the Devil",48.978,497,POPULAR,Adventure
1994,The Flintstones,48.973,1953,NOT_POPULAR,Fantasy
1994,The Flintstones,48.973,1953,NOT_POPULAR,Comedy
1994,The Flintstones,48.973,1953,NOT_POPULAR,Family
2016,London Has Fallen,48.967,3894,BELOW_AVERAGE,Action
2016,London Has Fallen,48.967,3894,BELOW_AVERAGE,Thriller
2012,Rurouni Kenshin Part I: Origins,48.966,571,POPULAR,Adventure
2012,Rurouni Kenshin Part I: Origins,48.966,571,POPULAR,Action
2012,Rurouni Kenshin Part I: Origins,48.966,571,POPULAR,Drama
2012,Rurouni Kenshin Part I: Origins,48.966,571,POPULAR,History
2010,Saw 3D,48.956,2303,BELOW_AVERAGE,Horror
2010,Saw 3D,48.956,2303,BELOW_AVERAGE,Crime
2017,King Arthur: Legend of the Sword,48.942,4799,BELOW_AVERAGE,Action
2017,King Arthur: Legend of the Sword,48.942,4799,BELOW_AVERAGE,Drama
2017,King Arthur: Legend of the Sword,48.942,4799,BELOW_AVERAGE,Fantasy
2020,Initiation,48.939,72,NOT_POPULAR,Horror
2020,Initiation,48.939,72,NOT_POPULAR,Mystery
2020,The Christmas Chronicles: Part Two,48.904,749,AVERAGE,Family
2020,The Christmas Chronicles: Part Two,48.904,749,AVERAGE,Fantasy
2020,The Christmas Chronicles: Part Two,48.904,749,AVERAGE,Adventure
2020,The Christmas Chronicles: Part Two,48.904,749,AVERAGE,Comedy
2019,Men in Black: International,48.89,3839,BELOW_AVERAGE,Comedy
2019,Men in Black: International,48.89,3839,BELOW_AVERAGE,Science Fiction
2000,American Psycho,48.874,7608,POPULAR,Thriller
2000,American Psycho,48.874,7608,POPULAR,Drama
2000,American Psycho,48.874,7608,POPULAR,Crime
2000,American Psycho,48.874,7608,POPULAR,Horror
2020,Justice League Dark: Apokolips War,48.866,1134,POPULAR,Animation
2020,Justice League Dark: Apokolips War,48.866,1134,POPULAR,Action
2020,Justice League Dark: Apokolips War,48.866,1134,POPULAR,Adventure
2020,Justice League Dark: Apokolips War,48.866,1134,POPULAR,Fantasy
2020,Justice League Dark: Apokolips War,48.866,1134,POPULAR,Science Fiction
2013,I Spit on Your Grave 2,48.865,981,BELOW_AVERAGE,Thriller
2013,I Spit on Your Grave 2,48.865,981,BELOW_AVERAGE,Horror
2013,I Spit on Your Grave 2,48.865,981,BELOW_AVERAGE,Crime
2009,Hole in One,48.844,80,NOT_POPULAR,Comedy
2020,A Babysitter's Guide to Monster Hunting,48.823,232,BELOW_AVERAGE,Family
2020,A Babysitter's Guide to Monster Hunting,48.823,232,BELOW_AVERAGE,Fantasy
2020,A Babysitter's Guide to Monster Hunting,48.823,232,BELOW_AVERAGE,Adventure
2020,A Babysitter's Guide to Monster Hunting,48.823,232,BELOW_AVERAGE,Comedy
2013,Insidious: Chapter 2,48.789,3337,AVERAGE,Horror
2013,Insidious: Chapter 2,48.789,3337,AVERAGE,Thriller
2012,Into the White,48.761,232,AVERAGE,War
2012,Into the White,48.761,232,AVERAGE,Action
2012,Into the White,48.761,232,AVERAGE,Drama
2020,Artemis Fowl,48.688,1331,NOT_POPULAR,Adventure
2020,Artemis Fowl,48.688,1331,NOT_POPULAR,Fantasy
2020,Artemis Fowl,48.688,1331,NOT_POPULAR,Science Fiction
2020,Artemis Fowl,48.688,1331,NOT_POPULAR,Family
2020,Artemis Fowl,48.688,1331,NOT_POPULAR,Action
2003,Bad Boys II,48.663,4370,AVERAGE,Adventure
2003,Bad Boys II,48.663,4370,AVERAGE,Action
2003,Bad Boys II,48.663,4370,AVERAGE,Comedy
2003,Bad Boys II,48.663,4370,AVERAGE,Thriller
2003,Bad Boys II,48.663,4370,AVERAGE,Crime
2017,Cult of Chucky,48.662,879,NOT_POPULAR,Horror
2017,Cult of Chucky,48.662,879,NOT_POPULAR,Thriller
2011,The Change-Up,48.661,2218,BELOW_AVERAGE,Comedy
1990,The Godfather: Part III,48.643,4777,POPULAR,Crime
1990,The Godfather: Part III,48.643,4777,POPULAR,Drama
1990,The Godfather: Part III,48.643,4777,POPULAR,Thriller
2012,Life of Pi,48.613,11391,POPULAR,Adventure
2012,Life of Pi,48.613,11391,POPULAR,Drama
2012,Life of Pi,48.613,11391,POPULAR,Action
2011,In the Name of the King 2: Two Worlds,48.607,98,NOT_POPULAR,Adventure
2011,In the Name of the King 2: Two Worlds,48.607,98,NOT_POPULAR,Fantasy
2011,In the Name of the King 2: Two Worlds,48.607,98,NOT_POPULAR,Drama
2011,In the Name of the King 2: Two Worlds,48.607,98,NOT_POPULAR,Action
1987,Full Metal Jacket,48.573,8349,POPULAR,Drama
1987,Full Metal Jacket,48.573,8349,POPULAR,War
2016,Justice League vs. Teen Titans,48.531,684,POPULAR,Science Fiction
2016,Justice League vs. Teen Titans,48.531,684,POPULAR,Action
2016,Justice League vs. Teen Titans,48.531,684,POPULAR,Animation
2021,Street Gang: How We Got to Sesame Street,48.486,13,AVERAGE,Documentary
2006,Facing the Giants,48.469,302,POPULAR,Drama
2017,Woody Woodpecker,48.365,576,AVERAGE,Comedy
2017,Woody Woodpecker,48.365,576,AVERAGE,Family
2017,Woody Woodpecker,48.365,576,AVERAGE,Animation
2019,Jojo Rabbit,48.361,7159,POPULAR,Comedy
2019,Jojo Rabbit,48.361,7159,POPULAR,War
2019,Jojo Rabbit,48.361,7159,POPULAR,Drama
2020,Black Box,48.319,369,BELOW_AVERAGE,Horror
2020,Black Box,48.319,369,BELOW_AVERAGE,Science Fiction
2020,Black Box,48.319,369,BELOW_AVERAGE,Thriller
2010,Tooth Fairy,48.314,1657,NOT_POPULAR,Comedy
2010,Tooth Fairy,48.314,1657,NOT_POPULAR,Family
2010,Tooth Fairy,48.314,1657,NOT_POPULAR,Fantasy
2016,Finding Dory,48.31,10448,AVERAGE,Adventure
2016,Finding Dory,48.31,10448,AVERAGE,Animation
2016,Finding Dory,48.31,10448,AVERAGE,Comedy
2016,Finding Dory,48.31,10448,AVERAGE,Family
2015,Alvin and the Chipmunks: The Road Chip,48.286,1342,BELOW_AVERAGE,Adventure
2015,Alvin and the Chipmunks: The Road Chip,48.286,1342,BELOW_AVERAGE,Animation
